,Date,Ticker,Position,Security,SEC filings,GICS Sector,GICS Sub-Industry,Headquarters Location,Date first added,CIK,Founded,Close,Dividends,High,Low,Open,Stock Splits,Volume,Daily Return,1-week MA Daily Return,Rolling Cumulative Volume,Daily P&L,Cumulative Daily P&L,Cumulative Daily Portfolio P&L,Yield
1,2018-05-30,AMZN,6000.0,Amazon.com Inc.,reports,Consumer Discretionary,Internet & Direct Marketing Retail,"Seattle, Washington",2005-11-18,1018724.0,1994,1624.8900146484375,0.0,1626.0,1612.9300537109375,1618.0999755859375,0.0,2907400.0,11.361113439140125,3.3504222139607966,16663947039800.0,68166.68063484076,4849493.336623044,107186.59418733923,11.361113439140127
2,2018-05-30,MMM,38000.0,3M Company,reports,Industrials,Industrial Conglomerates,"St. Paul, Minnesota",1976-08-09,66740.0,1902,184.4032745361328,0.0,185.05298536737124,182.5655570548282,182.92753192481737,0.0,2143100.0,1.3902878983824536,0.2731701266674097,16664939140500.0,52830.94013853324,5729035.708808337,107186.59418733923,1.3902878983824536
3,2018-05-30,YUM,22000.0,Yum! Brands Inc,reports,Consumer Discretionary,Restaurants,"Louisville, Kentucky",1997-10-06,1041061.0,1997,79.30924224853516,0.0,79.70333355671174,78.35764143103557,78.73251914708311,0.0,2628100.0,0.14188814743104797,0.23964044123353276,16665662721500.0,3121.539243483055,193429.54311231297,107186.59418733923,0.14188814743104797
0,2018-05-31,ABT,20000.0,Abbott Laboratories,reports,Health Care,Health Care Equipment,"North Chicago, Illinois",1964-03-31,1800.0,1888,59.077171325683594,0.0,59.749267308467815,59.05796816473222,59.4324243093413,0.0,6322200.0,-0.8449987693363128,0.6310659357379904,16665820612200.0,-16899.975386726255,-1547950.0720624074,106954.76219376626,-0.8449987693363128
1,2018-05-31,AMZN,6000.0,Amazon.com Inc.,reports,Consumer Discretionary,Internet & Direct Marketing Retail,"Seattle, Washington",2005-11-18,1018724.0,1994,1629.6199951171875,0.0,1635.0,1621.3499755859375,1623.0,0.0,3166300.0,11.348716487679528,3.3414607638842653,16665961502500.0,68092.29892607717,4917585.635549121,106954.76219376626,11.348716487679528
2,2018-05-31,MMM,38000.0,3M Company,reports,Industrials,Industrial Conglomerates,"St. Paul, Minnesota",1976-08-09,66740.0,1902,183.0574493408203,0.0,184.18978375491787,182.15715043514732,183.87421886241816,0.0,5253100.0,1.3846520506132052,0.28252905700355646,16667412802100.0,52616.77792330179,5781652.486731639,106954.76219376626,1.3846520506132052
3,2018-05-31,YUM,22000.0,Yum! Brands Inc,reports,Consumer Discretionary,Restaurants,"Louisville, Kentucky",1997-10-06,1041061.0,1997,78.17501068115234,0.0,79.22272337558978,77.89625961563549,78.80940384167603,0.0,5390400.0,0.14298457868697975,0.24009951058317008,16668380965800.0,3145.6607311135544,196575.2038434265,106954.76219376626,0.14298457868697975
0,2018-06-01,ABT,20000.0,Abbott Laboratories,reports,Health Care,Health Care Equipment,"North Chicago, Illinois",1964-03-31,1800.0,1888,59.92209243774414,0.0,59.99890508198975,59.384414915910284,59.49003047043376,0.0,3595800.0,-0.8472349459840812,0.6402908430966867,16668510854800.0,-16944.698919681625,-1564894.770982089,108058.74707669734,-0.8472349459840812
1,2018-06-01,AMZN,6000.0,Amazon.com Inc.,reports,Consumer Discretionary,Internet & Direct Marketing Retail,"Seattle, Washington",2005-11-18,1018724.0,1994,1641.5400390625,0.0,1646.72998046875,1635.0899658203125,1637.030029296875,0.0,3313400.0,11.425567616914485,3.3233297964060284,16668651290800.0,68553.4057014869,4986139.041250608,108058.74707669734,11.425567616914483
2,2018-06-01,MMM,38000.0,3M Company,reports,Industrials,Industrial Conglomerates,"St. Paul, Minnesota",1976-08-09,66740.0,1902,185.2478790283203,0.0,186.01823867366147,184.03201513877477,184.4682430603815,0.0,1827000.0,1.4113862495782945,0.2942575008404228,16669634327000.0,53632.67748397519,5835285.164215614,108058.74707669734,1.4113862495782945
3,2018-06-01,YUM,22000.0,Yum! Brands Inc,reports,Consumer Discretionary,Restaurants,"Louisville, Kentucky",1997-10-06,1041061.0,1997,78.73251342773438,0.0,79.28040143432851,78.38647812531369,78.47298328420307,0.0,1978600.0,0.1280619459507675,0.23934161179299357,16670337162000.0,2817.362810916885,199392.5666543434,108058.74707669734,0.1280619459507675
0,2018-06-04,ABT,20000.0,Abbott Laboratories,reports,Health Care,Health Care Equipment,"North Chicago, Illinois",1964-03-31,1800.0,1888,60.507774353027344,0.0,60.594186744093186,59.79727206397167,59.83567838502946,0.0,4063300.0,-0.8509073159397273,0.6625261265618525,16670472704000.0,-17018.14631879455,-1581912.9173008834,108538.4514317081,-0.8509073159397275
1,2018-06-04,AMZN,6000.0,Amazon.com Inc.,reports,Consumer Discretionary,Internet & Direct Marketing Retail,"Seattle, Washington",2005-11-18,1018724.0,1994,1665.27001953125,0.0,1665.6800537109375,1645.489990234375,1648.9000244140625,0.0,3187700.0,11.46659588163631,3.309823913874348,16670612056800.0,68799.57528981786,5054938.616540425,108538.4514317081,11.46659588163631
2,2018-06-04,MMM,38000.0,3M Company,reports,Industrials,Industrial Conglomerates,"St. Paul, Minnesota",1976-08-09,66740.0,1902,186.61224365234375,0.0,187.19697769253648,185.6933920604114,186.30595506759158,0.0,2408400.0,1.4129459712137031,0.29393096339950125,16671614632100.0,53691.94690612072,5888977.111121735,108538.4514317081,1.4129459712137031
3,2018-06-04,YUM,22000.0,Yum! Brands Inc,reports,Consumer Discretionary,Restaurants,"Louisville, Kentucky",1997-10-06,1041061.0,1997,79.09776306152344,0.0,79.18426821320261,78.68444355882843,79.00164378184735,0.0,1464400.0,0.1393216161165487,0.23743206339294315,16672313286200.0,3065.0755545640714,202457.64220890746,108538.4514317081,0.1393216161165487
0,2018-06-05,ABT,20000.0,Abbott Laboratories,reports,Health Care,Health Care Equipment,"North Chicago, Illinois",1964-03-31,1800.0,1888,60.51737594604492,0.0,60.77661312714186,60.11412055053533,60.57498542938706,0.0,4469400.0,-0.8508211749872772,0.6555810199580614,16672428172600.0,-17016.423499745542,-1598929.340800629,110590.83789464185,-0.8508211749872772
1,2018-06-05,AMZN,6000.0,Amazon.com Inc.,reports,Consumer Discretionary,Internet & Direct Marketing Retail,"Seattle, Washington",2005-11-18,1018724.0,1994,1696.3499755859375,0.0,1699.0,1670.06005859375,1672.989990234375,0.0,4782200.0,11.804399004506626,3.3758573419391835,16672565801100.0,70826.39402703976,5125765.010567465,110590.83789464185,11.804399004506626
2,2018-06-05,MMM,38000.0,3M Company,reports,Industrials,Industrial Conglomerates,"St. Paul, Minnesota",1976-08-09,66740.0,1902,186.74220275878906,0.0,187.5775392136006,186.45448095054005,186.63083022974445,0.0,2246100.0,1.4104585969145877,0.28539843298998485,16673579568100.0,53597.42668275433,5942574.537804489,110590.83789464185,1.4104585969145877
3,2018-06-05,YUM,22000.0,Yum! Brands Inc,reports,Consumer Discretionary,Restaurants,"Louisville, Kentucky",1997-10-06,1041061.0,1997,79.69371795654297,0.0,80.1262584014894,78.84785065665658,79.06893161006269,0.0,1940900.0,0.14470184929969632,0.2344589988581885,16674340334100.0,3183.440684593319,205641.08289350077,110590.83789464185,0.14470184929969632
0,2018-06-06,ABT,20000.0,Abbott Laboratories,reports,Health Care,Health Care Equipment,"North Chicago, Illinois",1964-03-31,1800.0,1888,61.007049560546875,0.0,61.016649310129964,60.27734406285931,60.59419073853042,0.0,4064400.0,-0.8513002383937133,0.6446583337148445,16674450741200.0,-17026.004767874267,-1615955.3455685033,111046.79975447197,-0.8513002383937134
1,2018-06-06,AMZN,6000.0,Amazon.com Inc.,reports,Consumer Discretionary,Internet & Direct Marketing Retail,"Seattle, Washington",2005-11-18,1018724.0,1994,1695.75,0.0,1714.5,1686.469970703125,1704.510009765625,0.0,5473200.0,11.787906174259541,3.3249633704340424,16674623481600.0,70727.43704555725,5196492.447613022,111046.79975447197,11.787906174259541
2,2018-06-06,MMM,38000.0,3M Company,reports,Industrials,Industrial Conglomerates,"St. Paul, Minnesota",1976-08-09,66740.0,1902,189.21102905273438,0.0,189.3873782990474,187.06702329455607,187.33617824365493,0.0,2297300.0,1.4285533684993201,0.29134604095253136,16675690173800.0,54285.02800297416,5996859.565807464,111046.79975447197,1.4285533684993201
3,2018-06-06,YUM,22000.0,Yum! Brands Inc,reports,Consumer Discretionary,Restaurants,"Louisville, Kentucky",1997-10-06,1041061.0,1997,80.3665542602539,0.0,80.41461756539609,79.52069435713925,79.8186663154146,0.0,2843300.0,0.13910633971885591,0.2416775869003426,16676539231100.0,3060.33947381483,208701.4223673156,111046.79975447197,0.13910633971885591
0,2018-06-07,ABT,20000.0,Abbott Laboratories,reports,Health Care,Health Care Equipment,"North Chicago, Illinois",1964-03-31,1800.0,1888,60.661399841308594,0.0,61.30468927820349,60.36375632808087,61.02625258935731,0.0,3834300.0,-0.8504477082699463,0.6385865725276633,16676648582800.0,-17008.954165398925,-1632964.299733902,111099.90128225397,-0.8504477082699463
1,2018-06-07,AMZN,6000.0,Amazon.com Inc.,reports,Consumer Discretionary,Internet & Direct Marketing Retail,"Seattle, Washington",2005-11-18,1018724.0,1994,1689.300048828125,0.0,1699.9000244140625,1676.1099853515625,1698.56005859375,0.0,3765700.0,11.818551161734362,3.3780254550505284,16676825726500.0,70911.30697040618,5267403.754583429,111099.90128225397,11.818551161734362
2,2018-06-07,MMM,38000.0,3M Company,reports,Industrials,Industrial Conglomerates,"St. Paul, Minnesota",1976-08-09,66740.0,1902,190.3341064453125,0.0,191.09517559970647,189.11822840306786,189.5080463839513,0.0,2279200.0,1.4245393297213917,0.29302699096790086,16677890017600.0,54132.494529412885,6050992.060336877,111099.90128225397,1.4245393297213917
3,2018-06-07,YUM,22000.0,Yum! Brands Inc,reports,Consumer Discretionary,Restaurants,"Louisville, Kentucky",1997-10-06,1041061.0,1997,80.92405700683594,0.0,81.42388165069619,80.4915092572459,80.73181111809676,0.0,2243100.0,0.1393206339924469,0.24972752325819036,16678647042400.0,3065.053947833832,211766.47631514943,111099.90128225397,0.1393206339924469
0,2018-06-08,ABT,20000.0,Abbott Laboratories,reports,Health Care,Health Care Equipment,"North Chicago, Illinois",1964-03-31,1800.0,1888,60.74781036376953,0.0,60.88222882926463,60.334951555389736,60.49817293131136,0.0,4674900.0,-0.8517514410706571,0.6568081929144703,16678779660400.0,-17035.028821413143,-1649999.3285553153,110143.94207906765,-0.8517514410706571
1,2018-06-08,AMZN,6000.0,Amazon.com Inc.,reports,Consumer Discretionary,Internet & Direct Marketing Retail,"Seattle, Washington",2005-11-18,1018724.0,1994,1683.989990234375,0.0,1689.43994140625,1673.010009765625,1681.1199951171875,0.0,2955100.0,11.74137060575732,3.340868595096128,16678922863800.0,70448.22363454392,5337851.978217972,110143.94207906765,11.74137060575732
2,2018-06-08,MMM,38000.0,3M Company,reports,Industrials,Industrial Conglomerates,"St. Paul, Minnesota",1976-08-09,66740.0,1902,191.74488830566406,0.0,191.89339445244514,189.7215451644929,190.25057883920277,0.0,2170200.0,1.4215912978988499,0.28646150099310186,16679800961600.0,54020.46932015629,6105012.529657033,110143.94207906765,1.4215912978988499
3,2018-06-08,YUM,22000.0,Yum! Brands Inc,reports,Consumer Discretionary,Restaurants,"Louisville, Kentucky",1997-10-06,1041061.0,1997,79.95323181152344,0.0,80.93366013264463,79.7802141862161,80.78948488941393,0.0,2824800.0,0.12319445208093588,0.24521954976698876,16680456782900.0,2710.2779457805896,214476.75426093003,110143.94207906765,0.12319445208093589
0,2018-06-11,ABT,20000.0,Abbott Laboratories,reports,Health Care,Health Care Equipment,"North Chicago, Illinois",1964-03-31,1800.0,1888,60.6133918762207,0.0,60.94943803983619,60.39256101689789,60.75741009092942,0.0,5339300.0,-0.855064696887493,0.6644114039176948,16680558639400.0,-17101.29393774986,-1667100.6224930652,110094.63441820652,-0.855064696887493
1,2018-06-11,AMZN,6000.0,Amazon.com Inc.,reports,Consumer Discretionary,Internet & Direct Marketing Retail,"Seattle, Washington",2005-11-18,1018724.0,1994,1689.1199951171875,0.0,1694.239990234375,1680.5899658203125,1681.510009765625,0.0,2335500.0,11.683175002984663,3.299409004160693,16680707640400.0,70099.05001790798,5407951.028235881,110094.63441820652,11.683175002984663
2,2018-06-11,MMM,38000.0,3M Company,reports,Industrials,Industrial Conglomerates,"St. Paul, Minnesota",1976-08-09,66740.0,1902,190.3804931640625,0.0,191.93048869134032,190.2691206497721,191.74486311341505,0.0,2302900.0,1.4186559905554992,0.2831909747116246,16681641621700.0,53908.92764110897,6158921.457298142,110094.63441820652,1.4186559905554992
3,2018-06-11,YUM,22000.0,Yum! Brands Inc,reports,Consumer Discretionary,Restaurants,"Louisville, Kentucky",1997-10-06,1041061.0,1997,79.88595581054688,0.0,80.25121202004924,79.57836970427348,80.12625768524266,0.0,2950500.0,0.14490684986088329,0.23383903683067206,16682286594200.0,3187.9506969394324,217664.70495786946,110094.63441820652,0.14490684986088329
0,2018-06-12,ABT,20000.0,Abbott Laboratories,reports,Health Care,Health Care Equipment,"North Chicago, Illinois",1964-03-31,1800.0,1888,60.41175842285156,0.0,60.89182644717541,60.11411859185293,60.747808237455274,0.0,4869100.0,-0.8597847103004634,0.6828501907097447,16682382182300.0,-17195.69420600927,-1684296.3166990746,110517.36665356833,-0.8597847103004634
1,2018-06-12,AMZN,6000.0,Amazon.com Inc.,reports,Consumer Discretionary,Internet & Direct Marketing Retail,"Seattle, Washington",2005-11-18,1018724.0,1994,1698.75,0.0,1699.510009765625,1691.52001953125,1693.0,0.0,2259200.0,11.619920627633418,3.284007579503998,16682526207100.0,69719.5237658005,5477670.552001681,110517.36665356833,11.619920627633418
2,2018-06-12,MMM,38000.0,3M Company,reports,Industrials,Industrial Conglomerates,"St. Paul, Minnesota",1976-08-09,66740.0,1902,190.1949005126953,0.0,191.15088585871828,189.29460143345796,190.89100717216795,0.0,1806100.0,1.4372969039502155,0.28270470565002076,16683517217500.0,54617.28235010819,6213538.73964825,110517.36665356833,1.4372969039502155
3,2018-06-12,YUM,22000.0,Yum! Brands Inc,reports,Consumer Discretionary,Restaurants,"Louisville, Kentucky",1997-10-06,1041061.0,1997,80.00130462646484,0.0,80.30889073764425,79.82828698058697,80.0878097826881,0.0,2039100.0,0.15346612471222282,0.23661225551599946,16684238253000.0,3376.254743668902,221040.95970153835,110517.36665356833,0.15346612471222282
0,2018-06-13,AAPL,9000.0,Apple Inc.,reports,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1982-11-30,320193.0,1977,46.32281494140625,0.0,46.8523592819408,46.259659841151,46.74061934371701,0.0,86553600.0,-0.6471475822242958,0.3022499891724702,16684340594700.0,-5824.328240018663,-5824.328240018663,106699.89232124678,-0.6471475822242958
1,2018-06-13,ABT,20000.0,Abbott Laboratories,reports,Health Care,Health Care Equipment,"North Chicago, Illinois",1964-03-31,1800.0,1888,60.133323669433594,0.0,60.651794368635,59.97970204325753,60.5461824765246,0.0,6189100.0,-0.8611464136226487,0.6648321944582406,16684357911900.0,-17222.928272452973,-1701519.2449715275,106699.89232124678,-0.8611464136226487
2,2018-06-13,AMZN,6000.0,Amazon.com Inc.,reports,Consumer Discretionary,Internet & Direct Marketing Retail,"Seattle, Washington",2005-11-18,1018724.0,1994,1704.8599853515625,0.0,1713.75,1700.1199951171875,1702.81005859375,0.0,3327500.0,12.09967751939075,3.3412064273650905,16684525564400.0,72598.0651163445,5550268.617118026,106699.89232124678,12.09967751939075
3,2018-06-13,MMM,38000.0,3M Company,reports,Industrials,Industrial Conglomerates,"St. Paul, Minnesota",1976-08-09,66740.0,1902,190.1670379638672,0.0,190.88171136007793,189.09038970818017,190.39907349333464,0.0,2097900.0,1.422706413234894,0.28458478640416607,16685602482200.0,54062.84370292597,6267601.583351176,106699.89232124678,1.422706413234894
4,2018-06-13,YUM,22000.0,Yum! Brands Inc,reports,Consumer Discretionary,Restaurants,"Louisville, Kentucky",1997-10-06,1041061.0,1997,79.38612365722656,0.0,80.22237681965227,79.35728860566554,80.00130320206362,0.0,2177900.0,0.14028363702036037,0.23813851504262126,16686502551300.0,3086.240014447928,224127.19971598627,106699.89232124678,0.14028363702036037
0,2018-06-14,AAPL,9000.0,Apple Inc.,reports,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1982-11-30,320193.0,1977,46.347110748291016,0.0,46.534152009934616,46.20622286218961,46.52929278448202,0.0,86440400.0,-0.6491309899126745,0.306344675563441,16686602950400.0,-5842.178909214071,-11666.507149232733,106355.95252650973,-0.6491309899126745
1,2018-06-14,ABT,20000.0,Abbott Laboratories,reports,Health Care,Health Care Equipment,"North Chicago, Illinois",1964-03-31,1800.0,1888,60.450164794921875,0.0,60.709401967791266,60.23893735462813,60.3541526550273,0.0,3980800.0,-0.8628159182293724,0.6601100909973566,16686614191500.0,-17256.31836458745,-1718775.5633361149,106355.95252650973,-0.8628159182293724
2,2018-06-14,AMZN,6000.0,Amazon.com Inc.,reports,Consumer Discretionary,Internet & Direct Marketing Retail,"Seattle, Washington",2005-11-18,1018724.0,1994,1723.8599853515625,0.0,1724.800048828125,1708.8699951171875,1713.47998046875,0.0,3174400.0,12.064717918034093,3.341914519327453,16686803519900.0,72388.30750820455,5622656.92462623,106355.95252650973,12.064717918034093
3,2018-06-14,MMM,38000.0,3M Company,reports,Industrials,Industrial Conglomerates,"St. Paul, Minnesota",1976-08-09,66740.0,1902,188.99758911132812,0.0,191.44788380235892,188.87692610079387,190.97452224554007,0.0,2221500.0,1.4148594183719971,0.27797163335131414,16687894665400.0,53764.65789813589,6321366.241249312,106355.95252650973,1.4148594183719971
4,2018-06-14,YUM,22000.0,Yum! Brands Inc,reports,Consumer Discretionary,Restaurants,"Louisville, Kentucky",1997-10-06,1041061.0,1997,80.1454849243164,0.0,80.29928165628856,79.53031266329144,79.77061455692406,0.0,2544100.0,0.1500674724532187,0.236571080308304,16688724903900.0,3301.484393970811,227428.68410995707,106355.95252650973,0.1500674724532187
0,2018-06-15,AAPL,9000.0,Apple Inc.,reports,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1982-11-30,320193.0,1977,45.871009826660156,0.0,46.191652011127054,45.73012193104621,46.160072603307455,0.0,246876800.0,-0.6620017771257627,0.32953790274040573,16688990382100.0,-5958.015994131864,-17624.523143364597,105800.87413759285,-0.6620017771257627
1,2018-06-15,ABT,20000.0,Abbott Laboratories,reports,Health Care,Health Care Equipment,"North Chicago, Illinois",1964-03-31,1800.0,1888,60.40216064453125,0.0,60.56538568269329,59.778070727498076,60.35415457305834,0.0,11859400.0,-0.8638302843388295,0.6567470704467528,16689025889400.0,-17276.60568677659,-1736052.1690228914,105800.87413759285,-0.8638302843388296
2,2018-06-15,AMZN,6000.0,Amazon.com Inc.,reports,Consumer Discretionary,Internet & Direct Marketing Retail,"Seattle, Washington",2005-11-18,1018724.0,1994,1715.969970703125,0.0,1720.8699951171875,1708.52001953125,1714.0,0.0,4777600.0,11.98521381854132,3.321503761503782,16689234397700.0,71911.28291124792,5694568.207537478,105800.87413759285,11.98521381854132
3,2018-06-15,MMM,38000.0,3M Company,reports,Industrials,Industrial Conglomerates,"St. Paul, Minnesota",1976-08-09,66740.0,1902,190.2412872314453,0.0,190.32481662142658,185.73051606223723,187.99518505055994,0.0,5449500.0,1.418942742431402,0.2753203304349018,16690999920800.0,53919.82421239328,6375286.065461705,105800.87413759285,1.418942742431402
4,2018-06-15,YUM,22000.0,Yum! Brands Inc,reports,Consumer Discretionary,Restaurants,"Louisville, Kentucky",1997-10-06,1041061.0,1997,79.41496276855469,0.0,80.20315259026691,78.42491292737402,79.99168577629494,0.0,4893100.0,0.14565403158455015,0.23734303512099295,16692250795800.0,3204.3886948601034,230633.07280481717,105800.87413759285,0.14565403158455015
0,2018-06-18,AAPL,9000.0,Apple Inc.,reports,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1982-11-30,320193.0,1977,45.846710205078125,0.0,45.96330565055699,45.47262774551745,45.637808024239696,0.0,73939600.0,-0.6648200184534674,0.3411538800670284,16692343200700.0,-5983.380166081207,-23607.903309445803,105184.38484555819,-0.6648200184534674
1,2018-06-18,ABT,20000.0,Abbott Laboratories,reports,Health Care,Health Care Equipment,"North Chicago, Illinois",1964-03-31,1800.0,1888,60.31575012207031,0.0,60.363756195032565,59.79727574376942,60.09491925634111,0.0,3672700.0,-0.8638931491531071,0.6811527303131417,16692355255800.0,-17277.862983062143,-1753330.0320059536,105184.38484555819,-0.8638931491531071
2,2018-06-18,AMZN,6000.0,Amazon.com Inc.,reports,Consumer Discretionary,Internet & Direct Marketing Retail,"Seattle, Washington",2005-11-18,1018724.0,1994,1723.7900390625,0.0,1726.739990234375,1702.56005859375,1706.260009765625,0.0,3107700.0,12.002868979729298,3.2818450179652254,16692531424700.0,72017.21387837578,5766585.421415853,105184.38484555819,12.002868979729298
3,2018-06-18,MMM,38000.0,3M Company,reports,Industrials,Industrial Conglomerates,"St. Paul, Minnesota",1976-08-09,66740.0,1902,189.49879455566406,0.0,189.8700599394881,185.8604787681463,187.97664188780126,0.0,2842800.0,1.4013355369919287,0.2756088315055358,16693544044500.0,53250.75040569329,6428536.815867399,105184.38484555819,1.4013355369919287
4,2018-06-18,YUM,22000.0,Yum! Brands Inc,reports,Consumer Discretionary,Restaurants,"Louisville, Kentucky",1997-10-06,1041061.0,1997,79.59758758544922,0.0,79.74177017144251,78.82862601586984,79.18426808343158,0.0,3128000.0,0.14443925957420295,0.24336134747971316,16694272796500.0,3177.6637106324647,233810.73651544965,105184.38484555819,0.14443925957420295
0,2018-06-19,AAPL,9000.0,Apple Inc.,reports,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1982-11-30,320193.0,1977,45.10584259033203,0.0,45.26130444260111,44.56172425413879,44.97224169232667,0.0,134314000.0,-0.6703795279715425,0.3493614297856425,16694424696900.0,-6033.4157517438825,-29641.319061189686,103810.60575165704,-0.6703795279715425
1,2018-06-19,ABT,20000.0,Abbott Laboratories,reports,Health Care,Health Care Equipment,"North Chicago, Illinois",1964-03-31,1800.0,1888,59.854881286621094,0.0,59.922090516867286,59.45162224251555,59.758869147020334,0.0,5302300.0,-0.8638547918926701,0.6721912319564212,16694437673100.0,-17277.0958378534,-1770607.127843807,103810.60575165704,-0.8638547918926701
2,2018-06-19,AMZN,6000.0,Amazon.com Inc.,reports,Consumer Discretionary,Internet & Direct Marketing Retail,"Seattle, Washington",2005-11-18,1018724.0,1994,1734.780029296875,0.0,1736.1099853515625,1700.3900146484375,1709.0400390625,0.0,4290100.0,12.005791662148008,3.301061406145577,16694611462200.0,72034.74997288805,5838620.171388742,103810.60575165704,12.005791662148008
3,2018-06-19,MMM,38000.0,3M Company,reports,Industrials,Industrial Conglomerates,"St. Paul, Minnesota",1976-08-09,66740.0,1902,185.06224060058594,0.0,187.3269094418507,184.0784123051599,186.7978616816743,0.0,3206800.0,1.3542337666522408,0.2636189012814766,16695729232000.0,51460.88313278515,6479997.699000184,103810.60575165704,1.3542337666522408
4,2018-06-19,YUM,22000.0,Yum! Brands Inc,reports,Consumer Discretionary,Restaurants,"Louisville, Kentucky",1997-10-06,1041061.0,1997,77.86742401123047,0.0,78.80940328333507,77.73285554378695,78.71328399707991,0.0,3039500.0,0.16479473798096017,0.22465528667345777,16696570632800.0,3625.484235581124,237436.22075103078,103810.60575165704,0.16479473798096017
0,2018-06-20,AAPL,9000.0,Apple Inc.,reports,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1982-11-30,320193.0,1977,45.30259704589844,0.0,45.47263286187471,45.11555579507314,45.26616212336881,0.0,82514800.0,-0.6709875976124099,0.3411438621386386,16696669471300.0,-6038.888378511689,-35680.20743970138,104174.25631975346,-0.6709875976124099
1,2018-06-20,ABT,20000.0,Abbott Laboratories,reports,Health Care,Health Care Equipment,"North Chicago, Illinois",1964-03-31,1800.0,1888,59.66285705566406,0.0,60.008506639930644,59.56684491009161,59.730066290090505,0.0,5121300.0,-0.866289733089335,0.6761332721948199,16696681658600.0,-17325.7946617867,-1787932.9225055936,104174.25631975346,-0.8662897330893349
2,2018-06-20,AMZN,6000.0,Amazon.com Inc.,reports,Consumer Discretionary,Internet & Direct Marketing Retail,"Seattle, Washington",2005-11-18,1018724.0,1994,1750.0799560546875,0.0,1762.9300537109375,1741.3599853515625,1742.5,0.0,4332600.0,11.984192314127746,3.308160781227876,16696822567400.0,71905.15388476648,5910525.325273508,104174.25631975346,11.984192314127746
3,2018-06-20,MMM,38000.0,3M Company,reports,Industrials,Industrial Conglomerates,"St. Paul, Minnesota",1976-08-09,66740.0,1902,183.8463897705078,0.0,185.62842091178197,183.0853064468537,185.01584372381518,0.0,2348300.0,1.3751295142721969,0.265895391282535,16697850140300.0,52254.92154234348,6532252.620542528,104174.25631975346,1.3751295142721969
4,2018-06-20,YUM,22000.0,Yum! Brands Inc,reports,Consumer Discretionary,Restaurants,"Louisville, Kentucky",1997-10-06,1041061.0,1997,77.72322845458984,0.0,78.62676572827047,77.62710918436282,78.30956553643405,0.0,2627800.0,0.1535847242246316,0.23039810085790613,16698662503000.0,3378.863932941895,240815.08468397267,104174.25631975346,0.1535847242246316
0,2018-06-21,AAPL,9000.0,Apple Inc.,reports,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1982-11-30,320193.0,1977,45.04997253417969,0.0,45.7519804518669,44.92365862636147,45.484778667348124,0.0,102847600.0,-0.6737604334074125,0.34746709356162275,16698781394400.0,-6063.843900666713,-41744.05134036809,102533.18022056684,-0.6737604334074125
1,2018-06-21,ABT,20000.0,Abbott Laboratories,reports,Health Care,Health Care Equipment,"North Chicago, Illinois",1964-03-31,1800.0,1888,59.28839874267578,0.0,59.62444488183399,59.00035867159328,59.499629837362775,0.0,4065600.0,-0.8647217463461175,0.6559738597811141,16698794251000.0,-17294.43492692235,-1805227.357432516,102533.18022056684,-0.8647217463461174
2,2018-06-21,AMZN,6000.0,Amazon.com Inc.,reports,Consumer Discretionary,Internet & Direct Marketing Retail,"Seattle, Washington",2005-11-18,1018724.0,1994,1730.219970703125,0.0,1763.0999755859375,1717.56005859375,1760.0,0.0,4941100.0,11.733560712538692,3.302544096157051,16698958673600.0,70401.36427523215,5980926.68954874,102533.18022056684,11.733560712538692
3,2018-06-21,MMM,38000.0,3M Company,reports,Industrials,Industrial Conglomerates,"St. Paul, Minnesota",1976-08-09,66740.0,1902,181.47036743164062,0.0,183.62364997742722,180.60718781874724,183.62364997742722,0.0,2420400.0,1.3525617706501707,0.2595182333792966,16700030177100.0,51397.347284706484,6583649.967827234,102533.18022056684,1.3525617706501707
4,2018-06-21,YUM,22000.0,Yum! Brands Inc,reports,Consumer Discretionary,Restaurants,"Louisville, Kentucky",1997-10-06,1041061.0,1997,76.6370849609375,0.0,78.22307162976792,76.54095833446003,78.01161211844065,0.0,1960100.0,0.1860339767371484,0.22904085969142765,16700805306300.0,4092.7474882172646,244907.83217218993,102533.18022056684,0.1860339767371484
0,2018-06-22,AAPL,9000.0,Apple Inc.,reports,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1982-11-30,320193.0,1977,44.918792724609375,0.0,45.21757016179605,44.86535237564887,45.210283178438,0.0,108801600.0,-0.6731876713134782,0.34428924170115094,16700932640400.0,-6058.689041821304,-47802.7403821894,101122.3269650663,-0.6731876713134782
1,2018-06-22,ABT,20000.0,Abbott Laboratories,reports,Health Care,Health Care Equipment,"North Chicago, Illinois",1964-03-31,1800.0,1888,59.47083282470703,0.0,59.90289483208691,59.201995870172354,59.74927319197726,0.0,4389700.0,-0.8608185737194584,0.6279311897695228,16700948502200.0,-17216.37147438917,-1822443.7289069053,101122.3269650663,-0.8608185737194585
