Period, Collections,	A Interest Due,	A Interest Paid, A Interest Shortfall, A Principal Due,A Principal Paid, A Principal Shortfall, A Balance, B Interest Due, B Interest Paid, B Interest Shortfall, B Principal Due, B Principal Paid, B Principal Shortfall, B Balance, Reserve
27,695023.068417474,84006.89682876292,84006.89682876292,0.0,340300.0513449583,340300.0513449583,0.0,14827612.417214982,21381.572171024167,21381.572171024167,0.0,85075.01283623958,85075.01283623958,0.0,3706903.1043037456,5673162.851816909,
28,709568.5962367577,82122.15815009407,82122.15815009407,0.0,344188.5117399465,344188.5117399465,0.0,14483423.905475035,20901.865413570402,20901.865413570402,0.0,86047.12793498662,86047.12793498662,0.0,3620855.976368759,5849471.784815069,
29,690832.0859480976,80215.88338385207,80215.88338385207,0.0,348844.4157556956,348844.4157556956,0.0,14134579.48971934,20416.677256039864,20416.677256039864,0.0,87211.1039389239,87211.1039389239,0.0,3533644.872429835,6003615.790428654,
30,703738.9113434036,78283.82207321207,78283.82207321207,0.0,353026.8605256491,353026.8605256491,0.0,13781552.629193692,19924.92586524038,19924.92586524038,0.0,88256.71513141227,88256.71513141227,0.0,3445388.157298423,6167862.378176545,
31,690924.6169420986,76328.59645390336,76328.59645390336,0.0,357760.3265061964,357760.3265061964,0.0,13423792.302687496,19427.27865687962,19427.27865687962,0.0,89440.0816265491,89440.0816265491,0.0,3355948.075671874,6315830.711875115,
32,682354.0120945199,74347.15471625309,74347.15471625309,0.0,362938.08577047946,362938.08577047946,0.0,13060854.216917016,18922.958879390317,18922.958879390317,0.0,90734.52144261987,90734.52144261987,0.0,3265213.554229254,6451242.003160891,
33,692887.8851348261,72337.03615908528,72337.03615908528,0.0,367615.87539098616,367615.87539098616,0.0,12693238.34152603,18411.340231102346,18411.340231102346,0.0,91903.96884774654,91903.96884774654,0.0,3173309.5853815074,6593861.6676667975,
34,690627.2371968157,70301.00984494359,70301.00984494359,0.0,372538.843535535,372538.843535535,0.0,12320699.497990495,17893.127498323247,17893.127498323247,0.0,93134.71088388374,93134.71088388374,0.0,3080174.8744976236,6730621.213100927,
35,697565.4282431254,68237.717862051,68237.717862051,0.0,377165.71871598007,377165.71871598007,0.0,11943533.779274514,17367.97506313642,17367.97506313642,0.0,94291.42967899502,94291.42967899502,0.0,2985883.4448186285,6871123.80002389,
36,680172.2318559678,66148.80010984249,66148.80010984249,0.0,382640.1496823452,382640.1496823452,0.0,11560893.62959217,16836.300315416334,16836.300315416334,0.0,95660.0374205863,95660.0374205863,0.0,2890223.4073980423,6990010.744351667,
37,700117.3167684865,64029.562433363535,64029.562433363535,0.0,387255.198495532,387255.198495532,0.0,11173638.431096638,16296.908491200373,16296.908491200373,0.0,96813.799623883,96813.799623883,0.0,2793409.6077741594,7125732.592076174,
38,700145.5717102593,61884.76448744653,61884.76448744653,0.0,391825.81499641214,391825.81499641214,0.0,10781812.616100226,15751.011025586728,15751.011025586728,0.0,97956.45374910304,97956.45374910304,0.0,2695453.1540250564,7258460.119527885,
39,685035.702135234,59714.65235873548,59714.65235873548,0.0,397129.5401295277,397129.5401295277,0.0,10384683.075970698,15198.670552948732,15198.670552948732,0.0,99282.38503238192,99282.38503238192,0.0,2596170.7689926745,7372170.573589525,
40,694178.7225664073,57515.16575341208,57515.16575341208,0.0,402119.10135283944,402119.10135283944,0.0,9982563.97461786,14638.853640692296,14638.853640692296,0.0,100529.77533820986,100529.77533820986,0.0,2495640.993654465,7491546.400070778,
41,685242.1672981596,55288.044656145496,55288.044656145496,0.0,407576.67591373774,407576.67591373774,0.0,9574987.298704121,14072.003152548661,14072.003152548661,0.0,101894.16897843443,101894.16897843443,0.0,2393746.8246760303,7597957.674668072,
42,685978.5937624776,53030.69699315847,53030.69699315847,0.0,413065.75233365764,413065.75233365764,0.0,9161921.546370463,13497.45934967932,13497.45934967932,0.0,103266.43808341441,103266.43808341441,0.0,2290480.386592616,7701075.92167064,
43,685532.1086071372,50742.94829262266,50742.94829262266,0.0,418568.49546630756,418568.49546630756,0.0,8743353.050904157,12915.177825230425,12915.177825230425,0.0,104642.12386657689,104642.12386657689,0.0,2185838.262726039,7799739.2848270405,
44,682060.9421219511,48424.722861977956,48424.722861977956,0.0,424303.9227450077,424303.9227450077,0.0,8319049.128159149,12325.139313808324,12325.139313808324,0.0,106075.98068625192,106075.98068625192,0.0,2079762.2820397872,7890670.461341946,
45,673933.6591516393,46074.73198907681,46074.73198907681,0.0,430510.3644600185,430510.3644600185,0.0,7888538.763699129,11727.015810298786,11727.015810298786,0.0,107627.59111500463,107627.59111500463,0.0,1972134.6909247823,7968664.417119186,
46,690520.1689549978,43690.36697867274,43690.36697867274,0.0,436098.8571501442,436098.8571501442,0.0,7452439.906548984,11120.143345339886,11120.143345339886,0.0,109024.71428753604,109024.71428753604,0.0,1863109.976637246,8059250.504312492,
47,691964.2909772107,41275.0503175507,41275.0503175507,0.0,441579.2766972303,441579.2766972303,0.0,7010860.629851755,10505.393015841033,10505.393015841033,0.0,110394.81917430757,110394.81917430757,0.0,1752715.1574629387,8147460.256084774,
48,686844.7767777302,38829.380564635394,38829.380564635394,0.0,447624.2385446591,447624.2385446591,0.0,6563236.391307095,9882.917167994394,9882.917167994394,0.0,111906.05963616478,111906.05963616478,0.0,1640809.0978267738,8226062.436949049,
49,679611.2016618886,36350.23102422109,36350.23102422109,0.0,453817.9532799402,453817.9532799402,0.0,6109418.438027155,9251.919990117676,9251.919990117676,0.0,113454.48831998504,113454.48831998504,0.0,1527354.6095067887,8292799.045996674,
50,677999.2057454174,33836.77783418907,33836.77783418907,0.0,460116.36499348306,460116.36499348306,0.0,5649302.073033672,8612.19179148292,8612.19179148292,0.0,115029.09124837077,115029.09124837077,0.0,1412325.518258418,8353203.825874567,
51,630537.0562477114,31288.44113437275,31288.44113437275,0.0,429210.5652918117,429210.5652918117,0.0,5220091.507741861,7963.584985136319,7963.584985136319,0.0,107302.64132295293,107302.64132295293,0.0,1305022.8769354653,8407975.649388002,
52,615003.2814860689,28911.275011412694,28911.275011412694,0.0,421822.3964950443,421822.3964950443,0.0,4798269.111246817,7358.5447927317655,7358.5447927317655,0.0,105455.59912376107,105455.59912376107,0.0,1199567.2778117042,8459431.115451122,
53,600008.1773423185,26575.02797571332,26575.02797571332,0.0,409821.31639673596,409821.31639673596,0.0,4388447.794850081,6763.919393046198,6763.919393046198,0.0,102455.32909918399,102455.32909918399,0.0,1097111.9487125203,8513823.69992876,
54,558329.363996685,24305.24845818707,24305.24845818707,0.0,395663.7946195756,395663.7946195756,0.0,3992784.000230506,6186.211414316487,6186.211414316487,0.0,98915.9486548939,98915.9486548939,0.0,998196.0000576265,8547081.860778473,
55,532276.754244447,22113.879827706096,22113.879827706096,0.0,375100.1312236539,375100.1312236539,0.0,3617683.8690068536,5628.4607022356095,5628.4607022356095,0.0,93775.03280591348,93775.03280591348,0.0,904420.9672517134,8582741.11046341,
56,511213.9330793838,20036.402251970027,20036.402251970027,0.0,355621.4564375752,355621.4564375752,0.0,3262062.412569277,5099.697726859565,5099.697726859565,0.0,88905.3641093938,88905.3641093938,0.0,815515.6031423192,8624292.123016998,
57,469681.9573633991,18066.806563507944,18066.806563507944,0.0,336140.47309297783,336140.47309297783,0.0,2925921.9394763,4598.393025098804,4598.393025098804,0.0,84035.11827324446,84035.11827324446,0.0,731480.484869075,8651133.289425569,
58,426673.19023387996,16205.10554818199,16205.10554818199,0.0,307084.75897297804,307084.75897297804,0.0,2618837.1805033237,4124.549851231777,4124.549851231777,0.0,76771.18974324451,76771.18974324451,0.0,654709.2951258309,8673620.875543812,
59,388761.2852083914,14504.328482240919,14504.328482240919,0.0,278591.1990811013,278591.1990811013,0.0,2340245.981422223,3691.665302997986,3691.665302997986,0.0,69647.79977027532,69647.79977027532,0.0,585061.4953555558,8695947.16811559,
60,376009.1064813919,12961.36189622466,12961.36189622466,0.0,253027.66523126018,253027.66523126018,0.0,2087218.3161909617,3298.9469350807262,3298.9469350807262,0.0,63256.916307815045,63256.916307815045,0.0,521804.57904774044,8739411.384226603,
61,306604.00513428607,11559.977954171663,11559.977954171663,0.0,220062.94733614923,220062.94733614923,0.0,1867155.3688548133,2942.264412246943,2942.264412246943,0.0,55015.73683403731,55015.73683403731,0.0,466788.8422137033,8756434.462824285,
62,258911.63055007264,10341.167827793312,10341.167827793312,0.0,185486.0788181462,185486.0788181462,0.0,1681669.2900366671,2632.05087426739,2632.05087426739,0.0,46371.51970453655,46371.51970453655,0.0,420417.3225091668,8770515.276149616,
63,209991.8624580559,9313.860350990133,9313.860350990133,0.0,156822.23839207258,156822.23839207258,0.0,1524847.0516445935,2370.5789024854353,2370.5789024854353,0.0,39205.559598018146,39205.559598018146,0.0,381211.76291114837,8772794.901364107,
64,194459.02711311952,8445.306446267516,8445.306446267516,0.0,136933.93559742277,136933.93559742277,0.0,1387913.11604717,2149.51314837115,2149.51314837115,0.0,34233.48389935569,34233.48389935569,0.0,346978.2790117925,8785491.689385809,
65,153865.78829889867,7686.903137708512,7686.903137708512,0.0,110187.79058178309,110187.79058178309,0.0,1277725.3254653886,1956.4831033529204,1956.4831033529204,0.0,27546.947645445773,27546.947645445773,0.0,319431.33136634715,8791979.353216417,
66,149601.33780558108,7076.632319335846,7076.632319335846,0.0,93808.80134117126,93808.80134117126,0.0,1183916.5241242163,1801.1559809441148,1801.1559809441148,0.0,23452.200335292815,23452.200335292815,0.0,295979.1310310541,8815441.901045254,
67,101893.10920231054,6557.075899674758,6557.075899674758,0.0,77716.24076588322,77716.24076588322,0.0,1106200.2833583318,1668.9176350075118,1668.9176350075118,0.0,19429.060191470806,19429.060191470806,0.0,276550.07083958294,8811963.715755528,
68,104874.97079695253,6126.64750463545,6126.64750463545,0.0,63156.2245356808,63156.2245356808,0.0,1043044.0588226505,1559.36429902665,1559.36429902665,0.0,15789.0561339202,15789.0561339202,0.0,260761.01470566262,8830207.394079216,
69,81740.0082952937,5776.859196609508,5776.859196609508,0.0,45749.57878041616,45749.57878041616,0.0,997294.4800422341,1470.3356093003515,1470.3356093003515,0.0,11437.39469510404,11437.39469510404,0.0,249323.62001055852,8847513.234093081,
70,78781.88626838634,5523.476923173256,5523.476923173256,0.0,38175.88100342016,38175.88100342016,0.0,959118.5990388133,1405.8443404777604,1405.8443404777604,0.0,9543.97025085504,9543.97025085504,0.0,239779.64975970332,8871645.947843542,
71,64735.95764731816,5312.0412820822985,5312.0412820822985,0.0,25614.483123137015,25614.483123137015,0.0,933504.1159156747,1352.029396822263,1352.029396822263,0.0,6403.620780784254,6403.620780784254,0.0,233376.02897891868,8897699.730908034,
72,28669.333410582607,5170.176457538523,5170.176457538523,0.0,0.0,0.0,0.0,933504.1159156747,1315.9217306779537,1315.9217306779537,0.0,0.0,0.0,0.0,233376.02897891868,8919882.9661304,
