Period, Collections,	A Interest Due,	A Interest Paid, A Interest Shortfall, A Principal Due,A Principal Paid, A Principal Shortfall, A Balance, B Interest Due, B Interest Paid, B Interest Shortfall, B Principal Due, B Principal Paid, B Principal Shortfall, B Balance, Reserve
36,633590.1408003726,52708.72220367706,52708.72220367706,0.0,356576.33604856714,356576.33604856714,0.0,12293516.992833927,21083.488881470825,21083.488881470825,0.0,89144.08401214179,89144.08401214179,0.0,3073379.248208482,6552620.195556113,
37,656033.3017903438,51222.987470141365,51222.987470141365,0.0,360963.7856713042,360963.7856713042,0.0,11932553.207162622,20489.194988056548,20489.194988056548,0.0,90240.94641782605,90240.94641782605,0.0,2983138.3017906556,6685736.582799128,
38,622885.6881161088,49718.971696510926,49718.971696510926,0.0,365960.31277058815,365960.31277058815,0.0,11566592.894392034,19887.58867860437,19887.58867860437,0.0,91490.07819264704,91490.07819264704,0.0,2891648.2235980085,6781565.319576887,
39,633648.3016236167,48194.13705996681,48194.13705996681,0.0,370689.21327980317,370689.21327980317,0.0,11195903.681112232,19277.654823986726,19277.654823986726,0.0,92672.30331995079,92672.30331995079,0.0,2798975.920278058,6884380.312716796,
40,622243.3455206897,46649.59867130096,46649.59867130096,0.0,375821.58432852535,375821.58432852535,0.0,10820082.096783707,18659.839468520386,18659.839468520386,0.0,93955.39608213134,93955.39608213134,0.0,2705020.5241959267,6971537.239687008,
41,622243.3455206897,45083.67540326544,45083.67540326544,0.0,381025.9472480157,381025.9472480157,0.0,10439056.149535691,18033.47016130618,18033.47016130618,0.0,95256.48681200393,95256.48681200393,0.0,2609764.037383923,7054381.0055831075,
42,627323.3498960795,43496.06728973205,43496.06728973205,0.0,386135.5470893693,386135.5470893693,0.0,10052920.602446321,17398.426915892822,17398.426915892822,0.0,96533.88677234233,96533.88677234233,0.0,2513230.1506115803,7138140.4274118515,
43,629211.4580945174,41887.16917685967,41887.16917685967,0.0,391484.4150225305,391484.4150225305,0.0,9661436.187423792,16754.86767074387,16754.86767074387,0.0,97871.10375563262,97871.10375563262,0.0,2415359.046855948,7219354.329880603,
44,621963.6740343372,40255.9841142658,40255.9841142658,0.0,396908.34764723515,396908.34764723515,0.0,9264527.839776557,16102.393645706321,16102.393645706321,0.0,99227.08691180879,99227.08691180879,0.0,2316131.9599441392,7288824.191595924,
45,651523.7927260202,38602.19933240232,38602.19933240232,0.0,401675.3062912959,401675.3062912959,0.0,8862852.533485262,15440.87973296093,15440.87973296093,0.0,100418.82657282398,100418.82657282398,0.0,2215713.1333713154,7384210.772392461,
46,629551.6906604342,36928.55222285526,36928.55222285526,0.0,407241.0311472608,407241.0311472608,0.0,8455611.502338002,14771.420889142104,14771.420889142104,0.0,101810.2577868152,101810.2577868152,0.0,2113902.8755845004,7453011.201006821,
47,650197.4751446551,35231.714593075005,35231.714593075005,0.0,411697.7298049624,411697.7298049624,0.0,8043913.772533039,14092.685837230003,14092.685837230003,0.0,102924.4324512406,102924.4324512406,0.0,2010978.4431332597,7539262.113464968,
48,618763.2843377627,33516.307385554326,33516.307385554326,0.0,417404.3146761512,417404.3146761512,0.0,7626509.457856888,13406.522954221731,13406.522954221731,0.0,104351.0786690378,104351.0786690378,0.0,1906627.364464222,7589347.174117765,
49,626037.3848873202,31777.122741070365,31777.122741070365,0.0,422884.43773670704,422884.43773670704,0.0,7203625.020120181,12710.849096428148,12710.849096428148,0.0,105721.10943417676,105721.10943417676,0.0,1800906.2550300453,7642291.039996702,
50,625850.2400830475,30015.104250500754,30015.104250500754,0.0,428460.50201104063,428460.50201104063,0.0,6775164.518109141,12006.041700200303,12006.041700200303,0.0,107115.12550276016,107115.12550276016,0.0,1693791.1295272852,7690544.506615248,
51,571947.3948967906,28229.852158788086,28229.852158788086,0.0,397710.9719338133,397710.9719338133,0.0,6377453.546175327,11291.940863515236,11291.940863515236,0.0,99427.74298345332,99427.74298345332,0.0,1594363.3865438318,7725831.393572468,
52,562609.146714409,26572.723109063863,26572.723109063863,0.0,392077.63447228604,392077.63447228604,0.0,5985375.911703041,10629.089243625545,10629.089243625545,0.0,98019.40861807151,98019.40861807151,0.0,1496343.9779257602,7761141.684843831,
53,541671.1540779223,24939.06629876267,24939.06629876267,0.0,380403.862072523,380403.862072523,0.0,5604972.049630519,9975.62651950507,9975.62651950507,0.0,95100.96551813075,95100.96551813075,0.0,1401243.0124076298,7792393.318512832,
54,530431.88464502,23354.05020679383,23354.05020679383,0.0,367729.98976093385,367729.98976093385,0.0,5237242.059869584,9341.620082717533,9341.620082717533,0.0,91932.49744023346,91932.49744023346,0.0,1309310.514967396,7830467.045667173,
55,493283.6310868476,21821.841916123267,21821.841916123267,0.0,346995.23963357933,346995.23963357933,0.0,4890246.820236005,8728.736766449307,8728.736766449307,0.0,86748.80990839483,86748.80990839483,0.0,1222561.7050590012,7859456.048529474,
56,453071.8227044897,20376.02841765002,20376.02841765002,0.0,328923.95340100856,328923.95340100856,0.0,4561322.866834998,8150.411367060009,8150.411367060009,0.0,82230.98835025214,82230.98835025214,0.0,1140330.7167087495,7872846.489697994,
57,426943.8149287594,19005.511945145827,19005.511945145827,0.0,307965.96241257427,307965.96241257427,0.0,4253356.904422425,7602.204778058331,7602.204778058331,0.0,76991.49060314357,76991.49060314357,0.0,1063339.2261056062,7888225.134887831,
58,396517.97194250993,17722.320435093436,17722.320435093436,0.0,279368.2105934018,279368.2105934018,0.0,3973988.6938290223,7088.928174037375,7088.928174037375,0.0,69842.05264835045,69842.05264835045,0.0,993497.1734572556,7910721.594979458,
59,376400.0574871724,16558.286224287593,16558.286224287593,0.0,252116.84044997403,252116.84044997403,0.0,3721871.8533790484,6623.314489715038,6623.314489715038,0.0,63029.21011249351,63029.21011249351,0.0,930467.9633447621,7948794.0011901595,
60,339405.4399587168,15507.799389079368,15507.799389079368,0.0,228242.46976912592,228242.46976912592,0.0,3493629.3836099207,6203.1197556317475,6203.1197556317475,0.0,57060.61744228148,57060.61744228148,0.0,873407.3459024802,7981185.434792758,
61,298603.9124191505,14556.78909837467,14556.78909837467,0.0,194964.1806692983,194964.1806692983,0.0,3298665.202940624,5822.715639349868,5822.715639349868,0.0,48741.04516732458,48741.04516732458,0.0,824666.300735156,8015704.6166375615,
62,242528.2542980366,13744.438345585933,13744.438345585933,0.0,162452.72489531152,162452.72489531152,0.0,3136212.478045311,5497.775338234374,5497.775338234374,0.0,40613.18122382788,40613.18122382788,0.0,784053.1195113277,8035924.751132639,
63,204592.4240706741,13067.551991855462,13067.551991855462,0.0,138349.68305941814,138349.68305941814,0.0,2997862.794985894,5227.020796742185,5227.020796742185,0.0,34587.420764854534,34587.420764854534,0.0,749465.6987464735,8049285.498590442,
64,173012.53565723042,12491.094979107893,12491.094979107893,0.0,120374.76997998102,120374.76997998102,0.0,2877488.0250059143,4996.437991643157,4996.437991643157,0.0,30093.692494995255,30093.692494995255,0.0,719372.0062514786,8054342.038801946,
65,165620.34093213372,11989.533437524642,11989.533437524642,0.0,94919.68831874063,94919.68831874063,0.0,2782568.3366871737,4795.813375009858,4795.813375009858,0.0,23729.92207968516,23729.92207968516,0.0,695642.0841717934,8084527.422523119,
66,131076.37043644418,11594.034736196558,11594.034736196558,0.0,80210.50045788537,80210.50045788537,0.0,2702357.836229287,4637.6138944786235,4637.6138944786235,0.0,20052.625114471342,20052.625114471342,0.0,675589.4590573218,8099109.01875653,
67,100501.35658232361,11259.82431762203,11259.82431762203,0.0,65496.737346076145,65496.737346076145,0.0,2636861.0988832116,4503.929727048812,4503.929727048812,0.0,16374.184336519036,16374.184336519036,0.0,659215.2747208029,8101975.699611588,
68,75333.95046685787,10986.921245346715,10986.921245346715,0.0,53071.941386218685,53071.941386218685,0.0,2583789.1574969925,4394.7684981386865,4394.7684981386865,0.0,13267.985346554671,13267.985346554671,0.0,645947.2893742481,8095588.033602187,
69,72530.02992444632,10765.788156237468,10765.788156237468,0.0,39270.80864140447,39270.80864140447,0.0,2544518.3488555886,4306.315262494988,4306.315262494988,0.0,9817.702160351117,9817.702160351117,0.0,636129.5872138971,8103957.449306146,
70,65846.32814869877,10602.159786898286,10602.159786898286,0.0,33173.45835192561,33173.45835192561,0.0,2511344.8905036636,4240.863914759315,4240.863914759315,0.0,8293.364587981403,8293.364587981403,0.0,627836.2226259159,8113493.93081328,
71,58946.259400668045,10463.937043765265,10463.937043765265,0.0,21221.46332571873,21221.46332571873,0.0,2490123.4271779433,4185.574817506106,4185.574817506106,0.0,5305.365831429683,5305.365831429683,0.0,622530.8567944858,8131263.849195528,
72,18929.055918441343,10375.514279908097,10375.514279908097,0.0,0.0,0.0,0.0,2490123.4271779433,4150.205711963239,4150.205711963239,0.0,0.0,0.0,0.0,622530.8567944858,8135667.185122097,
